충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
화성파크드림아파트,"경기도 화성시 향남읍 행정동로 22 (행정리, 향남시범살구꽃마을화성파크드림아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정동로 22,경기도 화성시 향남읍 행정리 482번지 향남시범살구꽃마을화성파크드림아파트,케이티,1522-0123,37.12615875,126.9272845,2020-09-05,5530000,경기도 화성시
화성진우아파트,"경기도 화성시 팔탄면 삼천병마로 584 (가재리, 화성진우아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 팔탄면 삼천병마로 584,경기도 화성시 팔탄면 가재리 692-1번지 화성진우아파트,케이티,1522-0123,37.1611935,126.9307245,2020-09-05,5530000,경기도 화성시
화성진우아파트,"경기도 화성시 팔탄면 삼천병마로 584 (가재리, 화성진우아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 팔탄면 삼천병마로 584,경기도 화성시 팔탄면 가재리 692-1번지 화성진우아파트,케이티,1522-0123,37.1611935,126.9307245,2020-09-05,5530000,경기도 화성시
향남풍림아이원아파트,"경기도 화성시 향남읍 행정동로 64 (행정리, 향남시범살구꽃마을풍림아이원아파트) 1401동~1414동",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정동로 64,경기도 화성시 향남읍 행정리 480번지 향남시범살구꽃마을풍림아이원아파트,케이티,1522-0123,37.12808733,126.9293852,2020-09-05,5530000,경기도 화성시
향남풍림아이원아파트,"경기도 화성시 향남읍 행정동로 64 (행정리, 향남시범살구꽃마을풍림아이원아파트) 1401동~1414동",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정동로 64,경기도 화성시 향남읍 행정리 480번지 향남시범살구꽃마을풍림아이원아파트,케이티,1522-0123,37.12808733,126.9293852,2020-09-05,5530000,경기도 화성시
향남풍림아이원아파트,"경기도 화성시 향남읍 행정동로 64 (행정리, 향남시범살구꽃마을풍림아이원아파트) 1401동~1414동",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정동로 64,경기도 화성시 향남읍 행정리 480번지 향남시범살구꽃마을풍림아이원아파트,케이티,1522-0123,37.12808733,126.9293852,2020-09-05,5530000,경기도 화성시
향남풍림아이원아파트,"경기도 화성시 향남읍 행정동로 64 (행정리, 향남시범살구꽃마을풍림아이원아파트) 1401동~1414동",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정동로 64,경기도 화성시 향남읍 행정리 480번지 향남시범살구꽃마을풍림아이원아파트,케이티,1522-0123,37.12808733,126.9293852,2020-09-05,5530000,경기도 화성시
향남풍림아이원아파트,"경기도 화성시 향남읍 행정동로 64 (행정리, 향남시범살구꽃마을풍림아이원아파트) 1401동~1414동",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정동로 64,경기도 화성시 향남읍 행정리 480번지 향남시범살구꽃마을풍림아이원아파트,케이티,1522-0123,37.12808733,126.9293852,2020-09-05,5530000,경기도 화성시
느치미마을주공뜨란채3단지,"경기도 화성시 병점3로 88 (병점동, 느치미마을주공3단지) 1층",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 병점3로 88,경기도 화성시 병점동 821번지 느치미마을주공3단지,케이티,1522-0123,37.21012767,127.0425137,2020-09-05,5530000,경기도 화성시
느치미마을주공뜨란채3단지,"경기도 화성시 병점3로 88 (병점동, 느치미마을주공3단지) 1층",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 병점3로 88,경기도 화성시 병점동 821번지 느치미마을주공3단지,케이티,1522-0123,37.21012767,127.0425137,2020-09-05,5530000,경기도 화성시
느치미마을주공뜨란채3단지,"경기도 화성시 병점3로 88 (병점동, 느치미마을주공3단지) 1층",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 병점3로 88,경기도 화성시 병점동 821번지 느치미마을주공3단지,케이티,1522-0123,37.21012767,127.0425137,2020-09-05,5530000,경기도 화성시
느치미마을주공뜨란채3단지,"경기도 화성시 병점3로 88 (병점동, 느치미마을주공3단지) 1층",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 병점3로 88,경기도 화성시 병점동 821번지 느치미마을주공3단지,케이티,1522-0123,37.21012767,127.0425137,2020-09-05,5530000,경기도 화성시
느치미마을주공뜨란채3단지,"경기도 화성시 병점3로 88 (병점동, 느치미마을주공3단지) 1층",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 병점3로 88,경기도 화성시 병점동 821번지 느치미마을주공3단지,케이티,1522-0123,37.21012767,127.0425137,2020-09-05,5530000,경기도 화성시
화성도쿄일렉트론코리아,"경기도 화성시 삼성1로1길 56 (석우동, 동경엘렉트론코리아(주))",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 삼성1로1길 56,경기도 화성시 석우동 24-9번지,케이티,1522-0123,37.21892161,127.0702011,2020-09-05,5530000,경기도 화성시
화성도쿄일렉트론코리아,"경기도 화성시 삼성1로1길 56 (석우동, 동경엘렉트론코리아(주))",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 삼성1로1길 56,경기도 화성시 석우동 24-9번지,케이티,1522-0123,37.21892161,127.0702011,2020-09-05,5530000,경기도 화성시
향남신명스카이뷰,"경기도 화성시 향남읍 행정서로 48 (행정리, 향남시범넓은들마을신명스카이뷰아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정서로 48,경기도 화성시 향남읍 행정리 443번지 향남시범넓은들마을신명스카이뷰아파트,케이티,1522-0123,37.12785289,126.9154114,2020-09-05,5530000,경기도 화성시
향남신명스카이뷰,"경기도 화성시 향남읍 행정서로 48 (행정리, 향남시범넓은들마을신명스카이뷰아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정서로 48,경기도 화성시 향남읍 행정리 443번지 향남시범넓은들마을신명스카이뷰아파트,케이티,1522-0123,37.12785289,126.9154114,2020-09-05,5530000,경기도 화성시
향남신명스카이뷰,"경기도 화성시 향남읍 행정서로 48 (행정리, 향남시범넓은들마을신명스카이뷰아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정서로 48,경기도 화성시 향남읍 행정리 443번지 향남시범넓은들마을신명스카이뷰아파트,케이티,1522-0123,37.12785289,126.9154114,2020-09-05,5530000,경기도 화성시
기아동탄서비스주식회사,경기도 화성시 효행로 1205-9,경기도,일,8:30,18:00,N,Y,DC차데모+DC콤보,0,1,Y,경기도 화성시 효행로 1205-9,경기도 화성시 기산동 23-1번지,기아자동차,031-238-8585,37.21794275,127.055179,2020-09-05,5530000,경기도 화성시
화성지사,경기도 화성시 마도면 석교리 243-73 지사 후면 주차장(주차장진입시 정면에 위치)(마도북로 403),경기도,-,6:00,23:00,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,경기도 화성시 마도면 석교리 243-73,경기도 화성시 마도면 석교리 243-73,-,,37.20660053,126.7701724,2020-09-05,5530000,경기도 화성시
화성지사,경기도 화성시 마도면 석교리 243-73 지사 후면 주차장(주차장진입시 정면에 위치)(마도북로 403),경기도,-,6:00,23:00,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,경기도 화성시 마도면 석교리 243-73,경기도 화성시 마도면 석교리 243-73,-,,37.20660053,126.7701724,2020-09-05,5530000,경기도 화성시
홈플러스 화성향남점,경기도 화성시 향남읍 향남로 402,경기도,-,10:00,0:00,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,경기도 화성시 향남읍 향남로 402,경기도 화성시 향남읍 행정리 487-1번지,-,,37.13072804,126.9218562,2020-09-05,5530000,경기도 화성시
수원농협 하나로마트 봉담점,경기도 화성시 봉담읍 동화길 81-16,경기도,-,0:00,0:00,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,경기도 화성시 봉담읍 동화길 81-16,경기도 화성시 봉담읍 동화리 597-1번지,-,,37.21760082,126.9590872,2020-09-05,5530000,경기도 화성시
남해읍사무소,경상남도 남해군 남해읍 화전로 81,경상남도,없음,0:00,23:59,Y,N,,1,0,N,경상남도 남해군 남해읍 화전로 81,경상남도 남해군 남해읍 북변리 157,남해군 남해읍사무소,055-860-8003,34.83854289,127.8937074,2020-06-19,5430000,경상남도 남해군
해오름마을 봉담그대가아파트,"경기도 화성시 봉담읍 와우로73번길 22 (와우리, 해오름마을봉담그대가1단지아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 봉담읍 와우로73번길 22,경기도 화성시 봉담읍 와우리 239번지 해오름마을봉담그대가1단지아파트,케이티,1522-0123,37.21524393,126.9748878,2020-09-05,5530000,경기도 화성시
해오름마을 봉담그대가아파트,"경기도 화성시 봉담읍 와우로73번길 22 (와우리, 해오름마을봉담그대가1단지아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 봉담읍 와우로73번길 22,경기도 화성시 봉담읍 와우리 239번지 해오름마을봉담그대가1단지아파트,케이티,1522-0123,37.21524393,126.9748878,2020-09-05,5530000,경기도 화성시
해오름마을 봉담그대가아파트,"경기도 화성시 봉담읍 와우로73번길 22 (와우리, 해오름마을봉담그대가1단지아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 봉담읍 와우로73번길 22,경기도 화성시 봉담읍 와우리 239번지 해오름마을봉담그대가1단지아파트,케이티,1522-0123,37.21524393,126.9748878,2020-09-05,5530000,경기도 화성시
롯데대동다숲캐슬아파트,"경기도 화성시 메타폴리스로 22 (반송동, 동탄시범다은마을롯데대동다숲캐슬아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 메타폴리스로 22,경기도 화성시 반송동 101번지 동탄시범다은마을롯데대동다숲캐슬아파트,케이티,1522-0123,37.20035477,127.0697411,2020-09-05,5530000,경기도 화성시
롯데대동다숲캐슬아파트,"경기도 화성시 메타폴리스로 22 (반송동, 동탄시범다은마을롯데대동다숲캐슬아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 메타폴리스로 22,경기도 화성시 반송동 101번지 동탄시범다은마을롯데대동다숲캐슬아파트,케이티,1522-0123,37.20035477,127.0697411,2020-09-05,5530000,경기도 화성시
롯데대동다숲캐슬아파트,"경기도 화성시 메타폴리스로 22 (반송동, 동탄시범다은마을롯데대동다숲캐슬아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 메타폴리스로 22,경기도 화성시 반송동 101번지 동탄시범다은마을롯데대동다숲캐슬아파트,케이티,1522-0123,37.20035477,127.0697411,2020-09-05,5530000,경기도 화성시
롯데대동다숲캐슬아파트,"경기도 화성시 메타폴리스로 22 (반송동, 동탄시범다은마을롯데대동다숲캐슬아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 메타폴리스로 22,경기도 화성시 반송동 101번지 동탄시범다은마을롯데대동다숲캐슬아파트,케이티,1522-0123,37.20035477,127.0697411,2020-09-05,5530000,경기도 화성시
롯데대동다숲캐슬아파트,"경기도 화성시 메타폴리스로 22 (반송동, 동탄시범다은마을롯데대동다숲캐슬아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 메타폴리스로 22,경기도 화성시 반송동 101번지 동탄시범다은마을롯데대동다숲캐슬아파트,케이티,1522-0123,37.20035477,127.0697411,2020-09-05,5530000,경기도 화성시
향남우미린아파트,"경기도 화성시 향남읍 행정중앙2로 14 (행정리, 향남시범넓은들마을우미린아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정중앙2로 14,경기도 화성시 향남읍 행정리 438번지 향남시범넓은들마을우미린아파트,케이티,1522-0123,37.12950695,126.916918,2020-09-05,5530000,경기도 화성시
향남우미린아파트,"경기도 화성시 향남읍 행정중앙2로 14 (행정리, 향남시범넓은들마을우미린아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정중앙2로 14,경기도 화성시 향남읍 행정리 438번지 향남시범넓은들마을우미린아파트,케이티,1522-0123,37.12950695,126.916918,2020-09-05,5530000,경기도 화성시
향남우미린아파트,"경기도 화성시 향남읍 행정중앙2로 14 (행정리, 향남시범넓은들마을우미린아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정중앙2로 14,경기도 화성시 향남읍 행정리 438번지 향남시범넓은들마을우미린아파트,케이티,1522-0123,37.12950695,126.916918,2020-09-05,5530000,경기도 화성시
향남우미린아파트,"경기도 화성시 향남읍 행정중앙2로 14 (행정리, 향남시범넓은들마을우미린아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정중앙2로 14,경기도 화성시 향남읍 행정리 438번지 향남시범넓은들마을우미린아파트,케이티,1522-0123,37.12950695,126.916918,2020-09-05,5530000,경기도 화성시
향남우미린아파트,"경기도 화성시 향남읍 행정중앙2로 14 (행정리, 향남시범넓은들마을우미린아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정중앙2로 14,경기도 화성시 향남읍 행정리 438번지 향남시범넓은들마을우미린아파트,케이티,1522-0123,37.12950695,126.916918,2020-09-05,5530000,경기도 화성시
향남하늘채아파트,"경기도 화성시 향남읍 행정동로 83 (행정리, 향남시범복사꽃마을상록하늘채아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정동로 83,경기도 화성시 향남읍 행정리 475번지 향남시범복사꽃마을상록하늘채아파트,케이티,1522-0123,37.1315736,126.9241313,2020-09-05,5530000,경기도 화성시
향남하늘채아파트,"경기도 화성시 향남읍 행정동로 83 (행정리, 향남시범복사꽃마을상록하늘채아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정동로 83,경기도 화성시 향남읍 행정리 475번지 향남시범복사꽃마을상록하늘채아파트,케이티,1522-0123,37.1315736,126.9241313,2020-09-05,5530000,경기도 화성시
향남하늘채아파트,"경기도 화성시 향남읍 행정동로 83 (행정리, 향남시범복사꽃마을상록하늘채아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정동로 83,경기도 화성시 향남읍 행정리 475번지 향남시범복사꽃마을상록하늘채아파트,케이티,1522-0123,37.1315736,126.9241313,2020-09-05,5530000,경기도 화성시
향남하늘채아파트,"경기도 화성시 향남읍 행정동로 83 (행정리, 향남시범복사꽃마을상록하늘채아파트)",경기도,-,0:00,0:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정동로 83,경기도 화성시 향남읍 행정리 475번지 향남시범복사꽃마을상록하늘채아파트,케이티,1522-0123,37.1315736,126.9241313,2020-09-05,5530000,경기도 화성시
이순신순국공원,경상남도 남해군 고현면 남해대로 3829(차면리),경상남도,없음,0:00,23:59,N,Y,"DC차데모,DC콤보,AC3상",0,1,N,경상남도 남해군 고현면 남해대로 3829(차면리),경상남도 남해군 고현면 차면리 107,남해군,055-860-3253,34.91252233,127.8578081,2020-06-19,5430000,경상남도 남해군
